customer_id,segment,recency,frequency,monetary,total_revenue,total_profit,total_orders,estimated_clv,value_segment,customer_intelligence_segment
CUST00573,Potential Loyalists,96,2,6759.120000000001,6759.12,2013.19,2,141.87,Low Value,Low-Value Customers
CUST00574,At Risk,330,1,33896.07,33896.07,8175.58,1,8175.58,High Value,At-Risk High-Value
CUST00575,Potential Loyalists,320,3,36324.49,36324.49,8075.78,3,2728.3,Medium Value,Growth Opportunities
CUST00576,At Risk,377,3,23769.06,23769.06,10440.0,3,4126.48,High Value,At-Risk High-Value
CUST00578,Champions,5,4,48840.990000000005,48840.99,13452.13,4,888.52,Low Value,Low-Value Customers
CUST00580,Potential Loyalists,11,2,8102.25,8102.25,3270.13,2,190.01,Low Value,Low-Value Customers
CUST00581,Loyal Customers,57,3,32193.660000000003,32193.66,11887.37,3,2067.37,Medium Value,Medium-Value Customers
CUST00582,Needs Attention,501,1,3597.07,3597.07,1499.13,1,1499.13,Medium Value,Medium-Value Customers
CUST00583,Potential Loyalists,301,3,24504.93,24504.93,7619.72,3,1656.46,Medium Value,Growth Opportunities
CUST00584,At Risk,313,1,45855.91,45855.91,16475.69,1,16475.69,High Value,At-Risk High-Value
CUST00585,Loyal Customers,156,3,85125.23999999999,85125.24,29253.09,3,2834.6,Medium Value,Medium-Value Customers
CUST00587,Loyal Customers,35,2,49176.77,49176.77,11145.3,2,1094.82,Medium Value,Medium-Value Customers
CUST00588,Potential Loyalists,191,2,56879.52,56879.52,10239.99,2,1207.55,Medium Value,Growth Opportunities
CUST00589,Loyal Customers,73,3,108019.72,108019.72,43803.2,3,2983.87,Medium Value,Medium-Value Customers
CUST00590,Loyal Customers,131,4,64187.55,64187.55,22149.27,4,1672.91,Medium Value,Medium-Value Customers
CUST00591,Champions,1,5,33377.79,33377.79,7892.71,5,511.19,Low Value,Low-Value Customers
CUST00592,Potential Loyalists,170,3,20265.97,20265.97,6736.84,3,5709.19,High Value,Growth Opportunities
CUST00593,At Risk,504,1,56456.89,56456.89,23895.21,1,23895.21,High Value,At-Risk High-Value
CUST00594,Needs Attention,215,1,3663.11,3663.11,701.52,1,701.52,Low Value,Low-Value / Low-Engagement
CUST00595,Potential Loyalists,51,1,16694.54,16694.54,3450.83,1,3450.83,High Value,Growth Opportunities
CUST00596,At Risk,223,2,5682.04,5682.04,1832.35,2,303.37,Low Value,Low-Value Customers
CUST00597,Needs Attention,275,1,11042.53,11042.53,5286.56,1,5286.56,High Value,High-Value Customers
CUST00598,Potential Loyalists,239,2,91250.07,91250.07,26532.24,2,17927.19,High Value,Growth Opportunities
CUST00599,Champions,150,6,144320.58,144320.58,44174.25,6,5271.39,High Value,VIP Customers
CUST00602,At Risk,436,2,38523.48,38523.48,10437.45,2,8154.26,High Value,At-Risk High-Value
CUST00603,Loyal Customers,39,3,34749.520000000004,34749.52,14153.78,3,1275.12,Medium Value,Medium-Value Customers
CUST00604,Potential Loyalists,137,2,66099.31,66099.31,23065.12,2,2046.59,Medium Value,Growth Opportunities
CUST00605,Potential Loyalists,86,2,37690.92,37690.92,15116.64,2,3264.93,Medium Value,Growth Opportunities
CUST00607,Loyal Customers,110,3,45844.67,45844.67,16067.45,3,1366.28,Medium Value,Medium-Value Customers
CUST00608,Potential Loyalists,52,3,16433.2,16433.2,5899.85,3,1102.78,Medium Value,Growth Opportunities
CUST00609,Needs Attention,214,1,9503.42,9503.42,4021.99,1,4021.99,High Value,High-Value Customers
CUST00610,Champions,138,4,96286.01,96286.01,42159.24,4,3343.32,Medium Value,Medium-Value Customers
CUST00611,At Risk,317,1,26583.97,26583.97,4973.73,1,4973.73,High Value,At-Risk High-Value
CUST00612,Potential Loyalists,121,2,35214.94,35214.94,8037.77,2,656.14,Low Value,Low-Value Customers
CUST00613,Potential Loyalists,112,2,18030.620000000003,18030.62,5314.31,2,766.86,Low Value,Low-Value Customers
CUST00614,Loyal Customers,204,5,129236.84,129236.84,44119.39,5,4291.77,High Value,Loyal High-Value
CUST00615,At Risk,167,2,8786.17,8786.17,2030.99,2,1880.55,Medium Value,Medium-Value Customers
CUST00616,At Risk,505,2,27058.25,27058.25,8130.74,2,11783.68,High Value,At-Risk High-Value
CUST00617,Potential Loyalists,61,3,20065.44,20065.44,6949.2,3,1763.76,Medium Value,Growth Opportunities
CUST00618,Loyal Customers,41,3,38111.89,38111.89,15346.35,3,1428.9,Medium Value,Medium-Value Customers
CUST00619,At Risk,247,2,9982.17,9982.17,3853.57,2,4699.48,High Value,At-Risk High-Value
CUST00620,Potential Loyalists,30,1,4334.55,4334.55,1131.04,1,1131.04,Medium Value,Growth Opportunities
CUST00622,Needs Attention,327,1,9771.98,9771.98,2356.91,1,2356.91,Medium Value,Medium-Value Customers
CUST00623,Potential Loyalists,112,2,40156.85,40156.85,9737.75,2,2369.28,Medium Value,Growth Opportunities
CUST00624,Loyal Customers,150,3,107913.34,107913.34,37144.42,3,3090.22,Medium Value,Medium-Value Customers
CUST00625,Needs Attention,236,1,3402.25,3402.25,754.73,1,754.73,Low Value,Low-Value / Low-Engagement
CUST00626,Champions,5,4,56484.99,56484.99,16597.95,4,1990.16,Medium Value,Medium-Value Customers
CUST00627,Champions,82,4,43351.2,43351.2,13519.6,4,898.31,Low Value,Low-Value Customers
CUST00629,Potential Loyalists,163,2,52532.630000000005,52532.63,13435.86,2,44786.2,High Value,Growth Opportunities
CUST00630,Potential Loyalists,93,2,25629.08,25629.08,6185.87,2,1012.42,Medium Value,Growth Opportunities
CUST00631,Potential Loyalists,205,3,50560.26,50560.26,10175.68,3,1415.25,Medium Value,Growth Opportunities
CUST00632,Needs Attention,338,2,11027.25,11027.25,4125.43,2,972.98,Medium Value,Medium-Value Customers
CUST00633,Loyal Customers,13,3,49233.43,49233.43,21501.65,3,1413.65,Medium Value,Medium-Value Customers
CUST00634,Potential Loyalists,48,2,5771.97,5771.97,1456.79,2,280.69,Low Value,Low-Value Customers
CUST00635,Loyal Customers,185,3,80763.47,80763.47,18099.16,3,2689.33,Medium Value,Medium-Value Customers
CUST00636,At Risk,67,1,10613.12,10613.12,4452.19,1,4452.19,High Value,At-Risk High-Value
CUST00637,Potential Loyalists,84,2,20152.77,20152.77,6740.88,2,1316.58,Medium Value,Growth Opportunities
CUST00638,Needs Attention,452,1,4237.19,4237.19,1952.32,1,1952.32,Medium Value,Medium-Value Customers
CUST00639,Loyal Customers,13,3,19142.53,19142.53,4072.2,3,518.75,Low Value,Low-Value Customers
CUST00641,Loyal Customers,85,3,43216.08,43216.08,15958.49,3,2714.03,Medium Value,Medium-Value Customers
CUST00643,Champions,2,4,83253.03,83253.03,29504.3,4,2144.21,Medium Value,Medium-Value Customers
CUST00645,Potential Loyalists,212,3,15627.46,15627.46,3385.96,3,393.26,Low Value,Low-Value Customers
CUST00646,Needs Attention,318,1,12284.19,12284.19,4415.78,1,4415.78,High Value,High-Value Customers
CUST00647,At Risk,109,1,1321.73,1321.73,265.78,1,265.78,Low Value,Low-Value Customers
CUST00648,Potential Loyalists,444,2,85587.76,85587.76,31230.34,2,45261.36,High Value,Growth Opportunities
CUST00649,Potential Loyalists,311,2,41388.96,41388.96,17113.72,2,4527.44,High Value,Growth Opportunities
CUST00650,At Risk,150,1,2089.32,2089.32,782.86,1,782.86,Low Value,Low-Value Customers
CUST00651,Potential Loyalists,84,2,4107.8,4107.8,1774.43,2,204.66,Low Value,Low-Value Customers
CUST00652,Needs Attention,532,1,3592.79,3592.79,1324.47,1,1324.47,Medium Value,Medium-Value Customers
CUST00653,Needs Attention,299,1,10676.77,10676.77,2539.33,1,2539.33,Medium Value,Medium-Value Customers
CUST00654,At Risk,137,1,13746.93,13746.93,5179.47,1,5179.47,High Value,At-Risk High-Value
CUST00655,Champions,30,3,64703.2,64703.2,20513.42,3,1674.56,Medium Value,Medium-Value Customers
CUST00657,Loyal Customers,14,3,27381.88,27381.88,11793.04,3,694.53,Low Value,Low-Value Customers
CUST00658,Needs Attention,417,1,14922.79,14922.79,3112.92,1,3112.92,Medium Value,Medium-Value Customers
CUST00659,Loyal Customers,101,5,35340.09,35340.09,9112.75,5,651.38,Low Value,Low-Value Customers
CUST00660,Loyal Customers,191,4,53621.26,53621.26,18216.33,4,4743.84,High Value,Loyal High-Value
CUST00661,Loyal Customers,45,2,70469.33,70469.33,19748.18,2,1866.56,Medium Value,Medium-Value Customers
CUST00662,At Risk,271,2,20780.68,20780.68,8327.25,2,14870.09,High Value,At-Risk High-Value
CUST00664,Potential Loyalists,149,2,13766.89,13766.89,3700.81,2,1762.29,Medium Value,Growth Opportunities
CUST00665,At Risk,121,2,11344.67,11344.67,3290.73,2,4769.17,High Value,At-Risk High-Value
CUST00666,Loyal Customers,96,4,22941.09,22941.09,8901.67,4,617.31,Low Value,Low-Value Customers
CUST00667,Loyal Customers,103,3,63998.060000000005,63998.06,15409.92,3,1253.86,Medium Value,Medium-Value Customers
CUST00668,Needs Attention,350,1,12302.16,12302.16,4133.54,1,4133.54,High Value,High-Value Customers
CUST00669,Potential Loyalists,236,2,88689.25,88689.25,33953.11,2,10882.41,High Value,Growth Opportunities
CUST00670,At Risk,58,1,4311.54,4311.54,1496.3,1,1496.3,Medium Value,Medium-Value Customers
CUST00671,Loyal Customers,74,3,53436.52,53436.52,16330.73,3,1172.34,Medium Value,Medium-Value Customers
CUST00672,Needs Attention,215,1,1061.45,1061.45,281.17,1,281.17,Low Value,Low-Value / Low-Engagement
CUST00673,At Risk,319,1,26429.68,26429.68,5401.15,1,5401.15,High Value,At-Risk High-Value
CUST00674,Loyal Customers,125,4,56727.13,56727.13,16352.13,4,2243.09,Medium Value,Medium-Value Customers
CUST00675,Needs Attention,345,1,12199.49,12199.49,3050.81,1,3050.81,Medium Value,Medium-Value Customers
CUST00676,Potential Loyalists,232,2,66040.93,66040.93,24904.99,2,3972.09,High Value,Growth Opportunities
CUST00677,Champions,19,4,54655.99,54655.99,19622.94,4,1382.87,Medium Value,Medium-Value Customers
CUST00678,Loyal Customers,115,3,112345.94,112345.94,43625.98,3,8093.87,High Value,Loyal High-Value
CUST00680,Potential Loyalists,240,3,14272.75,14272.75,4297.18,3,446.23,Low Value,Low-Value Customers
CUST00681,Potential Loyalists,185,2,89929.89,89929.89,35674.48,2,22578.78,High Value,Growth Opportunities
CUST00682,Loyal Customers,120,3,33281.29,33281.29,11002.52,3,956.74,Medium Value,Medium-Value Customers
CUST00683,Champions,15,8,160335.25,160335.25,33833.27,8,2926.75,Medium Value,Medium-Value Customers
CUST00684,Potential Loyalists,195,2,102647.9,102647.9,37765.12,2,125883.73,High Value,Growth Opportunities
CUST00685,At Risk,325,1,39151.31,39151.31,18321.45,1,18321.45,High Value,At-Risk High-Value
CUST00686,Potential Loyalists,113,2,25945.24,25945.24,4914.81,2,4914.81,High Value,Growth Opportunities
CUST00687,Potential Loyalists,15,2,7300.710000000001,7300.71,2940.45,2,214.16,Low Value,Low-Value Customers
CUST00688,Needs Attention,201,1,2706.26,2706.26,1117.01,1,1117.01,Medium Value,Medium-Value Customers
CUST00689,Loyal Customers,173,2,107416.05,107416.05,44399.54,2,17343.57,High Value,Loyal High-Value
CUST00690,Champions,87,6,98182.23,98182.23,41657.79,6,3092.63,Medium Value,Medium-Value Customers
CUST00691,Needs Attention,369,1,8462.53,8462.53,3757.78,1,3757.78,High Value,High-Value Customers
CUST00693,Loyal Customers,273,4,51243.58,51243.58,12738.51,4,2242.7,Medium Value,Medium-Value Customers
CUST00694,Champions,86,3,81336.96,81336.96,33676.34,3,2576.61,Medium Value,Medium-Value Customers
CUST00695,Needs Attention,477,1,8100.2,8100.2,2606.97,1,2606.97,Medium Value,Medium-Value Customers
CUST00696,Potential Loyalists,114,2,21835.0,21835.0,8824.46,2,742.17,Low Value,Low-Value Customers
CUST00697,Potential Loyalists,144,2,13090.71,13090.71,4935.42,2,9312.11,High Value,Growth Opportunities
CUST00698,Champions,34,4,34836.3,34836.3,10199.98,4,670.61,Low Value,Low-Value Customers
CUST00699,At Risk,266,1,18812.61,18812.61,7052.06,1,7052.06,High Value,At-Risk High-Value
CUST00700,Potential Loyalists,78,2,8690.04,8690.04,2303.03,2,834.43,Low Value,Low-Value Customers
CUST00701,At Risk,312,2,13150.93,13150.93,5513.95,2,1598.25,Medium Value,Medium-Value Customers
CUST00702,Loyal Customers,68,3,45094.27,45094.27,15014.66,3,1070.18,Medium Value,Medium-Value Customers
CUST00704,Loyal Customers,56,4,36589.64,36589.64,8017.92,4,632.33,Low Value,Low-Value Customers
CUST00705,Champions,5,8,106026.44,106026.44,27399.75,8,2010.25,Medium Value,Medium-Value Customers
CUST00706,Potential Loyalists,65,2,7217.74,7217.74,3055.51,2,194.12,Low Value,Low-Value Customers
CUST00707,Needs Attention,337,1,2652.35,2652.35,789.87,1,789.87,Low Value,Low-Value / Low-Engagement
CUST00708,Champions,6,3,93258.52,93258.52,21449.55,3,5876.59,High Value,VIP Customers
CUST00709,Champions,30,3,43698.67,43698.67,13010.51,3,1237.92,Medium Value,Medium-Value Customers
CUST00710,Potential Loyalists,152,2,46679.69,46679.69,18954.8,2,2477.75,Medium Value,Growth Opportunities
CUST00711,Potential Loyalists,9,1,15346.57,15346.57,3707.6,1,3707.6,High Value,Growth Opportunities
CUST00712,Needs Attention,480,1,12651.95,12651.95,4664.91,1,4664.91,High Value,High-Value Customers
CUST00713,At Risk,109,1,8497.46,8497.46,3743.85,1,3743.85,High Value,At-Risk High-Value
CUST00714,Needs Attention,526,1,17511.44,17511.44,7591.59,1,7591.59,High Value,High-Value Customers
CUST00715,Champions,12,3,85663.04,85663.04,33421.21,3,3312.31,Medium Value,Medium-Value Customers
CUST00716,At Risk,390,2,13484.92,13484.92,4350.94,2,1250.27,Medium Value,Medium-Value Customers
CUST00717,Potential Loyalists,53,2,13951.85,13951.85,6095.59,2,596.44,Low Value,Low-Value Customers
CUST00718,Needs Attention,179,1,8621.15,8621.15,3834.98,1,3834.98,High Value,High-Value Customers
CUST00719,Loyal Customers,219,3,58172.9,58172.9,20022.01,3,4206.3,High Value,Loyal High-Value
CUST00720,Loyal Customers,19,3,33062.36,33062.36,7224.98,3,481.34,Low Value,Low-Value Customers
CUST00721,Loyal Customers,35,2,49493.96,49493.96,13782.16,2,1046.48,Medium Value,Medium-Value Customers
CUST00722,Potential Loyalists,390,3,56740.65,56740.65,23578.44,3,7807.43,High Value,Growth Opportunities
CUST00723,Needs Attention,419,1,1127.83,1127.83,537.81,1,537.81,Low Value,Low-Value / Low-Engagement
CUST00724,Champions,27,6,60294.08,60294.08,18062.98,6,1195.43,Medium Value,Medium-Value Customers
CUST00725,Loyal Customers,261,4,32214.74,32214.74,12375.52,4,1384.29,Medium Value,Medium-Value Customers
CUST00727,Potential Loyalists,194,4,23648.26,23648.26,7131.47,4,700.54,Low Value,Low-Value Customers
CUST00728,Loyal Customers,56,3,59917.4,59917.4,26326.97,3,2893.07,Medium Value,Medium-Value Customers
CUST00729,Needs Attention,313,2,7067.75,7067.75,2169.42,2,443.64,Low Value,Low-Value / Low-Engagement
CUST00730,Loyal Customers,179,3,151103.81,151103.81,58647.44,3,9294.36,High Value,Loyal High-Value
CUST00731,Loyal Customers,48,5,21277.67,21277.67,6121.91,5,482.8,Low Value,Low-Value Customers
CUST00732,Champions,152,4,102940.12,102940.12,39805.35,4,3131.81,Medium Value,Medium-Value Customers
CUST00733,Potential Loyalists,250,2,25017.01,25017.01,8270.72,2,2794.16,Medium Value,Growth Opportunities
CUST00734,Loyal Customers,343,3,98873.61000000002,98873.61,38597.63,3,11187.72,High Value,Loyal High-Value
CUST00735,Needs Attention,516,1,20131.49,20131.49,7088.78,1,7088.78,High Value,High-Value Customers
CUST00737,Champions,122,7,163127.74,163127.74,57672.11,7,4643.49,High Value,VIP Customers
CUST00738,Potential Loyalists,201,1,61949.86,61949.86,28735.52,1,28735.52,High Value,Growth Opportunities
CUST00740,At Risk,327,2,35804.45,35804.45,13778.11,2,2396.19,Medium Value,Medium-Value Customers
CUST00741,Loyal Customers,201,3,72255.84,72255.84,19198.62,3,4948.1,High Value,Loyal High-Value
CUST00742,Potential Loyalists,161,2,39320.060000000005,39320.06,7301.03,2,644.4,Low Value,Low-Value Customers
CUST00743,Needs Attention,455,1,768.8,768.8,342.84,1,342.84,Low Value,Low-Value / Low-Engagement
CUST00744,At Risk,133,1,15606.91,15606.91,2967.98,1,2967.98,Medium Value,Medium-Value Customers
CUST00745,Potential Loyalists,262,2,27078.74,27078.74,9184.08,2,3452.66,High Value,Growth Opportunities
CUST00746,Potential Loyalists,204,3,25930.1,25930.1,6354.03,3,779.64,Low Value,Low-Value Customers
CUST00747,Loyal Customers,137,3,77760.38,77760.38,18801.42,3,2579.07,Medium Value,Medium-Value Customers
CUST00749,Champions,88,8,99658.36,99658.36,30294.53,8,2650.44,Medium Value,Medium-Value Customers
CUST00750,At Risk,237,2,5809.53,5809.53,1609.94,2,245.04,Low Value,Low-Value Customers
CUST00751,Needs Attention,256,1,3336.99,3336.99,1597.97,1,1597.97,Medium Value,Medium-Value Customers
CUST00752,Loyal Customers,134,3,51531.61,51531.61,24310.03,3,4227.83,High Value,Loyal High-Value
CUST00753,Loyal Customers,176,5,39824.01,39824.01,12379.39,5,1021.4,Medium Value,Medium-Value Customers
CUST00754,Potential Loyalists,260,3,22134.79,22134.79,8376.01,3,1583.37,Medium Value,Growth Opportunities
CUST00755,Champions,52,5,41202.66,41202.66,10110.22,5,627.96,Low Value,Low-Value Customers
CUST00756,Champions,48,3,92533.95,92533.95,32575.72,3,3552.42,High Value,VIP Customers
CUST00757,Potential Loyalists,109,2,13493.47,13493.47,4968.07,2,5400.08,High Value,Growth Opportunities
CUST00758,Needs Attention,347,1,8342.31,8342.31,2791.78,1,2791.78,Medium Value,Medium-Value Customers
CUST00759,Loyal Customers,58,3,18285.32,18285.32,4702.37,3,757.23,Low Value,Low-Value Customers
CUST00760,Potential Loyalists,204,3,21849.81,21849.81,6724.62,3,2155.33,Medium Value,Growth Opportunities
CUST00761,At Risk,131,1,13184.79,13184.79,4877.49,1,4877.49,High Value,At-Risk High-Value
CUST00762,Loyal Customers,84,3,41066.64,41066.64,13562.38,3,1371.32,Medium Value,Medium-Value Customers
CUST00763,Champions,3,4,59521.11,59521.11,17036.19,4,1605.67,Medium Value,Medium-Value Customers
CUST00764,At Risk,144,1,4709.7,4709.7,1965.09,1,1965.09,Medium Value,Medium-Value Customers
CUST00765,At Risk,177,1,10477.54,10477.54,2793.21,1,2793.21,Medium Value,Medium-Value Customers
CUST00766,Needs Attention,207,1,5961.12,5961.12,1976.36,1,1976.36,Medium Value,Medium-Value Customers
CUST00767,Needs Attention,358,1,7879.03,7879.03,3352.51,1,3352.51,Medium Value,Medium-Value Customers
CUST00768,At Risk,302,2,26437.04,26437.04,10747.74,2,1703.29,Medium Value,Medium-Value Customers
CUST00769,Potential Loyalists,216,1,48080.01,48080.01,20463.16,1,20463.16,High Value,Growth Opportunities
CUST00770,Loyal Customers,48,3,21021.74,21021.74,6277.12,3,474.1,Low Value,Low-Value Customers
CUST00771,Loyal Customers,81,3,33683.45,33683.45,8621.2,3,588.48,Low Value,Low-Value Customers
CUST00772,Champions,75,3,73386.25,73386.25,29022.69,3,2026.72,Medium Value,Medium-Value Customers
CUST00773,Loyal Customers,101,5,27177.69,27177.69,9888.53,5,758.32,Low Value,Low-Value Customers
CUST00774,Needs Attention,312,1,3753.54,3753.54,1765.87,1,1765.87,Medium Value,Medium-Value Customers
CUST00775,At Risk,168,2,8309.3,8309.3,2581.87,2,269.23,Low Value,Low-Value Customers
CUST00776,Loyal Customers,78,3,31087.73,31087.73,9052.46,3,866.26,Low Value,Low-Value Customers
CUST00777,At Risk,173,1,4312.43,4312.43,989.71,1,989.71,Medium Value,Medium-Value Customers
CUST00778,Needs Attention,335,2,7874.74,7874.74,3264.01,2,777.15,Low Value,Low-Value / Low-Engagement
CUST00779,Loyal Customers,116,5,31111.48,31111.48,8638.83,5,796.94,Low Value,Low-Value Customers
CUST00780,Loyal Customers,55,3,24947.39,24947.39,8378.83,3,730.5,Low Value,Low-Value Customers
CUST00781,Loyal Customers,107,3,68066.23999999999,68066.24,20101.62,3,1728.43,Medium Value,Medium-Value Customers
CUST00782,Champions,30,4,37183.81,37183.81,14447.29,4,933.89,Low Value,Low-Value Customers
CUST00783,Needs Attention,335,1,6405.71,6405.71,2400.37,1,2400.37,Medium Value,Medium-Value Customers
CUST00784,Loyal Customers,51,2,55406.08,55406.08,10422.37,2,2618.69,Medium Value,Medium-Value Customers
CUST00785,Champions,53,6,55291.09,55291.09,17121.61,6,1081.59,Medium Value,Medium-Value Customers
CUST00786,Needs Attention,206,1,6041.27,6041.27,1665.44,1,1665.44,Medium Value,Medium-Value Customers
CUST00788,At Risk,263,1,25162.16,25162.16,10727.24,1,10727.24,High Value,At-Risk High-Value
CUST00790,Loyal Customers,218,3,115991.32,115991.32,32172.25,3,3655.94,High Value,Loyal High-Value
CUST00791,Potential Loyalists,121,2,35032.74,35032.74,12870.54,2,16291.82,High Value,Growth Opportunities
CUST00792,Loyal Customers,141,3,34067.48,34067.48,12070.96,3,1303.56,Medium Value,Medium-Value Customers
CUST00793,Champions,19,6,148632.91,148632.91,43824.04,6,2565.81,Medium Value,Medium-Value Customers
CUST00794,Loyal Customers,168,3,43128.31,43128.31,15389.09,3,1423.6,Medium Value,Medium-Value Customers
CUST00795,At Risk,234,2,22592.29,22592.29,5573.33,2,767.68,Low Value,Low-Value Customers
CUST00796,Needs Attention,424,1,6064.04,6064.04,2727.13,1,2727.13,Medium Value,Medium-Value Customers
CUST00797,Needs Attention,310,1,13456.24,13456.24,2623.06,1,2623.06,Medium Value,Medium-Value Customers
CUST00798,Loyal Customers,94,4,32647.55,32647.55,10021.38,4,1332.63,Medium Value,Medium-Value Customers
CUST00799,Potential Loyalists,187,2,78103.0,78103.0,19247.23,2,5376.32,High Value,Growth Opportunities
CUST00800,At Risk,79,1,5566.67,5566.67,1931.88,1,1931.88,Medium Value,Medium-Value Customers
CUST00801,Loyal Customers,35,4,21031.95,21031.95,6529.25,4,638.87,Low Value,Low-Value Customers
CUST00802,Loyal Customers,126,3,28309.120000000003,28309.12,10553.16,3,1060.62,Medium Value,Medium-Value Customers
CUST00803,At Risk,169,1,5013.44,5013.44,1890.5,1,1890.5,Medium Value,Medium-Value Customers
CUST00804,Potential Loyalists,105,2,43388.57,43388.57,15257.84,2,8159.27,High Value,Growth Opportunities
CUST00805,Loyal Customers,248,3,62538.08,62538.08,19429.84,3,2494.2,Medium Value,Medium-Value Customers
CUST00806,Potential Loyalists,68,2,9952.26,9952.26,2340.92,2,220.63,Low Value,Low-Value Customers
CUST00807,Needs Attention,386,2,7642.110000000001,7642.11,1784.2,2,861.93,Low Value,Low-Value / Low-Engagement
CUST00808,At Risk,166,1,17312.41,17312.41,8091.12,1,8091.12,High Value,At-Risk High-Value
CUST00809,Needs Attention,346,1,13980.41,13980.41,2866.19,1,2866.19,Medium Value,Medium-Value Customers
CUST00810,Needs Attention,486,1,13766.35,13766.35,3882.68,1,3882.68,High Value,High-Value Customers
CUST00811,Loyal Customers,198,3,80591.58,80591.58,30338.74,3,2791.05,Medium Value,Medium-Value Customers
CUST00812,At Risk,216,1,19672.96,19672.96,8349.75,1,8349.75,High Value,At-Risk High-Value
CUST00813,Potential Loyalists,114,2,12573.55,12573.55,4589.36,2,337.45,Low Value,Low-Value Customers
CUST00814,At Risk,60,1,4001.54,4001.54,1221.91,1,1221.91,Medium Value,Medium-Value Customers
CUST00815,Champions,27,3,41847.25,41847.25,17553.15,3,1649.73,Medium Value,Medium-Value Customers
CUST00816,Potential Loyalists,190,3,29613.38,29613.38,7565.27,3,1056.6,Medium Value,Growth Opportunities
CUST00817,At Risk,154,1,2892.62,2892.62,740.58,1,740.58,Low Value,Low-Value Customers
CUST00818,Needs Attention,423,1,1287.11,1287.11,266.61,1,266.61,Low Value,Low-Value / Low-Engagement
CUST00819,Champions,36,3,74024.97,74024.97,29797.42,3,1843.9,Medium Value,Medium-Value Customers
CUST00821,Potential Loyalists,82,1,18626.29,18626.29,6880.07,1,6880.07,High Value,Growth Opportunities
CUST00822,At Risk,492,1,25874.98,25874.98,10224.45,1,10224.45,High Value,At-Risk High-Value
CUST00823,Champions,38,5,57994.03,57994.03,21520.31,5,1429.92,Medium Value,Medium-Value Customers
CUST00824,Potential Loyalists,160,2,42615.34,42615.34,12567.36,2,1226.08,Medium Value,Growth Opportunities
CUST00825,Champions,24,5,71724.81,71724.81,24512.62,5,1639.64,Medium Value,Medium-Value Customers
CUST00826,At Risk,471,1,66532.34,66532.34,20700.23,1,20700.23,High Value,At-Risk High-Value
CUST00827,Potential Loyalists,146,2,45032.41,45032.41,9081.15,2,860.77,Low Value,Low-Value Customers
CUST00828,Champions,4,4,29470.52,29470.52,11322.53,4,656.38,Low Value,Low-Value Customers
CUST00829,Needs Attention,201,1,3434.33,3434.33,986.2,1,986.2,Medium Value,Medium-Value Customers
CUST00831,Potential Loyalists,91,2,31477.42,31477.42,11564.55,2,12570.16,High Value,Growth Opportunities
CUST00832,Loyal Customers,152,3,39436.75,39436.75,14815.06,3,5698.1,High Value,Loyal High-Value
CUST00833,At Risk,249,2,17495.09,17495.09,5696.94,2,1008.31,Medium Value,Medium-Value Customers
CUST00834,Loyal Customers,108,3,45376.77,45376.77,13039.44,3,2180.51,Medium Value,Medium-Value Customers
CUST00835,Loyal Customers,131,4,19891.43,19891.43,5450.85,4,783.17,Low Value,Low-Value Customers
CUST00836,Needs Attention,505,1,23231.62,23231.62,4850.39,1,4850.39,High Value,High-Value Customers
CUST00837,Potential Loyalists,202,2,67349.73999999999,67349.74,24801.17,2,155007.31,High Value,Growth Opportunities
CUST00838,Champions,58,5,132443.77000000002,132443.77,41112.95,5,2817.89,Medium Value,Medium-Value Customers
CUST00839,Champions,89,4,164057.7,164057.7,66246.57,4,6815.49,High Value,VIP Customers
CUST00840,Needs Attention,476,1,2997.32,2997.32,645.8,1,645.8,Low Value,Low-Value / Low-Engagement
CUST00841,Champions,85,4,53663.66,53663.66,14630.33,4,1662.54,Medium Value,Medium-Value Customers
CUST00842,Loyal Customers,57,3,39856.99,39856.99,9218.64,3,1140.92,Medium Value,Medium-Value Customers
CUST00843,Loyal Customers,124,4,48895.53,48895.53,20625.97,4,2432.31,Medium Value,Medium-Value Customers
CUST00844,Champions,75,4,69660.6,69660.6,27380.35,4,2028.17,Medium Value,Medium-Value Customers
CUST00845,Potential Loyalists,252,2,36239.5,36239.5,9175.3,2,4170.59,High Value,Growth Opportunities
CUST00846,Loyal Customers,53,2,59160.72,59160.72,23032.03,2,1457.72,Medium Value,Medium-Value Customers
CUST00847,Potential Loyalists,362,2,47509.57,47509.57,12435.03,2,11102.71,High Value,Growth Opportunities
CUST00849,Champions,1,4,108699.68,108699.68,46407.07,4,6220.79,High Value,VIP Customers
CUST00850,Loyal Customers,304,4,47359.79,47359.79,14791.52,4,4947.0,High Value,Loyal High-Value
CUST00851,Needs Attention,204,1,7223.75,7223.75,2507.1,1,2507.1,Medium Value,Medium-Value Customers
CUST00852,Champions,42,5,107850.71,107850.71,26730.03,5,7815.8,High Value,VIP Customers
CUST00853,Champions,100,5,64409.61,64409.61,15590.37,5,1140.48,Medium Value,Medium-Value Customers
CUST00854,Champions,12,7,80761.93000000001,80761.93,26188.65,7,1903.24,Medium Value,Medium-Value Customers
CUST00855,Potential Loyalists,271,3,21405.3,21405.3,6952.27,3,769.91,Low Value,Low-Value Customers
CUST00857,Loyal Customers,215,4,64055.4,64055.4,23157.08,4,3612.65,High Value,Loyal High-Value
CUST00858,Potential Loyalists,70,2,24633.18,24633.18,7380.57,2,2645.37,Medium Value,Growth Opportunities
