customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
CUST01008,437,1,19439.37,1,1,2,4,Needs Attention
CUST01009,268,3,47848.619999999995,2,4,4,10,Loyal Customers
CUST01010,82,2,10371.01,4,2,1,7,Potential Loyalists
CUST01011,106,4,48903.880000000005,3,5,4,12,Loyal Customers
CUST01012,25,3,31273.46,5,4,3,12,Loyal Customers
CUST01013,111,1,9897.24,3,1,1,5,At Risk
CUST01014,55,2,20816.56,4,3,2,9,Potential Loyalists
CUST01016,261,2,10723.77,2,3,1,6,At Risk
CUST01017,193,1,4781.84,2,1,1,4,Needs Attention
CUST01018,56,5,66817.89,4,5,4,13,Champions
CUST01019,116,3,37600.770000000004,3,4,3,10,Loyal Customers
CUST01020,345,2,28817.74,1,3,3,7,Potential Loyalists
CUST01021,330,2,23580.23,1,3,2,6,At Risk
CUST01022,75,2,13848.8,4,3,2,9,Potential Loyalists
CUST01023,32,9,149350.27,5,5,5,15,Champions
CUST01024,71,2,80628.81,4,3,5,12,Loyal Customers
CUST01025,293,3,70863.54,2,4,5,11,Loyal Customers
CUST01026,262,4,22562.059999999998,2,5,2,9,Potential Loyalists
CUST01027,39,2,74092.93,5,3,5,13,Champions
CUST01029,9,2,30681.989999999998,5,3,3,11,Loyal Customers
CUST01030,89,2,18472.4,4,3,2,9,Potential Loyalists
CUST01031,141,7,101238.23999999999,3,5,5,13,Champions
CUST01032,35,2,115210.2,5,3,5,13,Champions
CUST01033,321,3,79312.6,1,4,5,10,Loyal Customers
CUST01034,252,2,20711.47,2,3,2,7,Potential Loyalists
CUST01035,298,2,13200.830000000002,2,3,2,7,Potential Loyalists
CUST01036,252,2,28301.35,2,3,3,8,Potential Loyalists
CUST01037,9,3,37062.85,5,4,3,12,Loyal Customers
CUST01038,150,4,61688.73999999999,3,5,4,12,Loyal Customers
CUST01040,289,2,17189.6,2,3,2,7,Potential Loyalists
CUST01041,495,2,27668.32,1,3,3,7,Potential Loyalists
CUST01042,84,2,41830.13,4,3,4,11,Loyal Customers
CUST01043,267,4,39704.0,2,5,3,10,Loyal Customers
CUST01044,16,7,51427.5,5,5,4,14,Champions
CUST01045,334,1,33311.25,1,1,3,5,At Risk
CUST01046,369,1,5234.31,1,1,1,3,Needs Attention
CUST01047,57,4,127285.98999999999,4,5,5,14,Champions
CUST01048,188,2,3726.4,2,3,1,6,At Risk
CUST01049,186,2,52496.16,2,3,4,9,Potential Loyalists
CUST01050,171,2,12764.59,3,3,2,8,Potential Loyalists
CUST01051,72,4,36582.0,4,5,3,12,Loyal Customers
CUST01052,243,6,133931.59,2,5,5,12,Loyal Customers
CUST01053,103,5,62586.64,3,5,4,12,Loyal Customers
CUST01054,320,1,13100.47,1,1,2,4,Needs Attention
CUST01055,377,3,13359.81,1,4,2,7,Potential Loyalists
CUST01056,36,2,11947.59,5,3,2,10,Loyal Customers
CUST01057,30,3,91666.71,5,4,5,14,Champions
CUST01058,53,3,35288.46,4,4,3,11,Loyal Customers
CUST01059,272,3,3867.0600000000004,2,4,1,7,Potential Loyalists
CUST01060,203,3,35112.4,2,4,3,9,Potential Loyalists
CUST01061,79,3,36995.78,4,4,3,11,Loyal Customers
CUST01062,532,1,7203.42,1,1,1,3,Needs Attention
CUST01063,48,2,14079.6,4,3,2,9,Potential Loyalists
CUST01064,27,5,157904.84,5,5,5,15,Champions
CUST01065,169,3,28351.84,3,4,3,10,Loyal Customers
CUST01066,129,1,7009.23,3,1,1,5,At Risk
CUST01067,87,3,68170.42,4,4,5,13,Champions
CUST01068,192,2,21689.77,2,3,2,7,Potential Loyalists
CUST01070,163,4,116931.98000000001,3,5,5,13,Champions
CUST01071,286,1,18389.25,2,1,2,5,At Risk
CUST01072,88,5,79138.64000000001,4,5,5,14,Champions
CUST01073,351,5,42933.28,1,5,4,10,Loyal Customers
CUST01074,27,4,48102.850000000006,5,5,4,14,Champions
CUST01075,142,3,73363.87000000001,3,4,5,12,Loyal Customers
CUST01076,188,2,6615.99,2,3,1,6,At Risk
CUST01077,118,1,26127.58,3,1,3,7,Potential Loyalists
CUST01078,356,2,19563.55,1,3,2,6,At Risk
CUST01080,84,4,33402.3,4,5,3,12,Loyal Customers
CUST01081,37,2,22486.63,5,3,2,10,Loyal Customers
CUST01082,74,2,75493.5,4,3,5,12,Loyal Customers
CUST01083,9,3,87913.9,5,4,5,14,Champions
CUST01084,44,4,94758.91,5,5,5,15,Champions
CUST01085,379,3,15083.449999999999,1,4,2,7,Potential Loyalists
CUST01086,496,1,1488.77,1,1,1,3,Needs Attention
CUST01087,90,4,73661.91,4,5,5,14,Champions
CUST01088,77,5,48067.82,4,5,4,13,Champions
CUST01089,31,2,3289.06,5,3,1,9,Potential Loyalists
CUST01090,413,1,3141.76,1,1,1,3,Needs Attention
CUST01091,21,5,105855.62999999999,5,5,5,15,Champions
CUST01092,209,3,28685.63,2,4,3,9,Potential Loyalists
CUST01093,366,1,4839.3,1,1,1,3,Needs Attention
CUST01094,355,2,34959.130000000005,1,3,3,7,Potential Loyalists
CUST01096,56,3,40483.12,4,4,4,12,Loyal Customers
CUST01097,320,6,143676.91,1,5,5,11,Loyal Customers
CUST01098,204,1,33488.5,2,1,3,6,At Risk
CUST01099,166,2,87182.56,3,3,5,11,Loyal Customers
CUST01100,152,4,60449.170000000006,3,5,4,12,Loyal Customers
CUST01101,64,2,31336.170000000002,4,3,3,10,Loyal Customers
CUST01102,194,3,81269.32,2,4,5,11,Loyal Customers
CUST01103,315,2,5366.07,1,3,1,5,At Risk
CUST01104,4,4,26417.62,5,5,3,13,Champions
CUST01105,251,2,28490.7,2,3,3,8,Potential Loyalists
CUST01106,101,3,14117.22,3,4,2,9,Potential Loyalists
CUST01107,321,3,34810.020000000004,1,4,3,8,Potential Loyalists
CUST01108,62,4,70002.87,4,5,5,14,Champions
CUST01109,50,4,67934.2,4,5,5,14,Champions
CUST01110,57,1,5707.4,4,1,1,6,At Risk
CUST01111,322,3,113082.72,1,4,5,10,Loyal Customers
CUST01112,3,2,10556.83,5,3,1,9,Potential Loyalists
CUST01113,272,2,6463.58,2,3,1,6,At Risk
CUST01114,240,3,18278.17,2,4,2,8,Potential Loyalists
CUST01115,286,2,19363.48,2,3,2,7,Potential Loyalists
CUST01116,104,3,7176.18,3,4,1,8,Potential Loyalists
CUST01117,65,2,13070.36,4,3,2,9,Potential Loyalists
CUST01118,48,4,81588.51,4,5,5,14,Champions
CUST01119,160,5,54259.19,3,5,4,12,Loyal Customers
CUST01120,221,2,40001.72,2,3,4,9,Potential Loyalists
CUST01121,190,4,51082.45,2,5,4,11,Loyal Customers
CUST01122,103,4,25145.870000000003,3,5,3,11,Loyal Customers
CUST01123,366,1,82807.69,1,1,5,7,Potential Loyalists
CUST01124,126,3,28463.600000000002,3,4,3,10,Loyal Customers
CUST01125,469,2,70720.19,1,3,5,9,Potential Loyalists
CUST01126,295,3,24453.53,2,4,2,8,Potential Loyalists
CUST01128,347,1,1645.2,1,1,1,3,Needs Attention
CUST01129,291,3,35079.17,2,4,3,9,Potential Loyalists
CUST01130,330,3,42303.65,1,4,4,9,Potential Loyalists
CUST01131,117,4,79346.72,3,5,5,13,Champions
CUST01132,219,2,11305.05,2,3,1,6,At Risk
CUST01133,244,1,41072.82,2,1,4,7,Potential Loyalists
CUST01134,79,2,8120.28,4,3,1,8,Potential Loyalists
CUST01135,157,2,56708.31,3,3,4,10,Loyal Customers
CUST01136,285,2,22995.4,2,3,2,7,Potential Loyalists
CUST01138,141,3,61143.170000000006,3,4,4,11,Loyal Customers
CUST01139,281,1,2710.5,2,1,1,4,Needs Attention
CUST01140,251,1,34017.27,2,1,3,6,At Risk
CUST01141,21,2,27610.31,5,3,3,11,Loyal Customers
CUST01142,59,7,81453.36,4,5,5,14,Champions
CUST01143,120,3,30267.1,3,4,3,10,Loyal Customers
CUST01144,133,3,54604.030000000006,3,4,4,11,Loyal Customers
CUST01146,9,4,48974.44,5,5,4,14,Champions
CUST01147,230,1,10579.77,2,1,1,4,Needs Attention
CUST01148,119,5,76421.56,3,5,5,13,Champions
CUST01149,44,1,22296.61,5,1,2,8,Potential Loyalists
CUST01150,113,3,32012.260000000002,3,4,3,10,Loyal Customers
CUST01151,110,2,74983.04000000001,3,3,5,11,Loyal Customers
CUST01152,195,2,65264.37,2,3,4,9,Potential Loyalists
CUST01153,268,5,73027.09999999999,2,5,5,12,Loyal Customers
CUST01154,207,4,51669.95,2,5,4,11,Loyal Customers
CUST01155,83,2,9178.15,4,3,1,8,Potential Loyalists
CUST01156,74,7,255597.7,4,5,5,14,Champions
CUST01157,6,5,22842.3,5,5,2,12,Loyal Customers
CUST01158,5,3,78943.44,5,4,5,14,Champions
CUST01159,29,4,104338.81999999999,5,5,5,15,Champions
CUST01160,211,1,5484.86,2,1,1,4,Needs Attention
CUST01161,63,2,8370.5,4,3,1,8,Potential Loyalists
CUST01162,13,5,73693.03,5,5,5,15,Champions
CUST01163,5,4,56356.56,5,5,4,14,Champions
CUST01164,107,3,45382.37,3,4,4,11,Loyal Customers
CUST01165,62,2,65685.54000000001,4,3,4,11,Loyal Customers
CUST01166,18,5,110792.93000000001,5,5,5,15,Champions
CUST01167,30,1,52487.99,5,1,4,10,Loyal Customers
CUST01168,140,2,18179.63,3,3,2,8,Potential Loyalists
CUST01169,148,2,72293.35,3,3,5,11,Loyal Customers
CUST01170,279,1,2354.54,2,1,1,4,Needs Attention
CUST01171,180,5,53063.16,2,5,4,11,Loyal Customers
CUST01172,502,1,6016.5,1,1,1,3,Needs Attention
CUST01173,96,4,62100.03,4,5,4,13,Champions
CUST01175,188,3,29425.51,2,4,3,9,Potential Loyalists
CUST01176,112,2,44292.49,3,3,4,10,Loyal Customers
CUST01177,496,1,3443.69,1,1,1,3,Needs Attention
CUST01178,91,2,11194.029999999999,4,3,1,8,Potential Loyalists
CUST01179,241,2,13255.17,2,3,2,7,Potential Loyalists
CUST01180,37,5,101579.28,5,5,5,15,Champions
CUST01182,95,4,53606.65,4,5,4,13,Champions
CUST01183,139,6,139321.15,3,5,5,13,Champions
CUST01184,148,3,39410.51,3,4,3,10,Loyal Customers
CUST01185,151,3,12272.6,3,4,2,9,Potential Loyalists
CUST01186,300,2,13840.75,1,3,2,6,At Risk
CUST01187,199,5,136339.13,2,5,5,12,Loyal Customers
CUST01188,150,4,17601.52,3,5,2,10,Loyal Customers
CUST01189,31,2,5900.68,5,3,1,9,Potential Loyalists
CUST01190,186,1,22074.09,2,1,2,5,At Risk
CUST01191,2,6,77404.86,5,5,5,15,Champions
CUST01192,203,1,43521.95,2,1,4,7,Potential Loyalists
CUST01194,65,1,5643.96,4,1,1,6,At Risk
CUST01195,55,4,47455.36,4,5,4,13,Champions
CUST01196,2,3,39762.46,5,4,3,12,Loyal Customers
CUST01197,177,2,109739.44,3,3,5,11,Loyal Customers
CUST01198,59,4,23593.57,4,5,2,11,Loyal Customers
CUST01199,132,4,36839.93,3,5,3,11,Loyal Customers
CUST01200,375,5,92945.47,1,5,5,11,Loyal Customers
CUST01201,94,2,20992.71,4,3,2,9,Potential Loyalists
CUST01202,495,1,2441.14,1,1,1,3,Needs Attention
CUST01203,511,1,17317.23,1,1,2,4,Needs Attention
CUST01204,318,2,12001.82,1,3,2,6,At Risk
CUST01205,217,2,12840.130000000001,2,3,2,7,Potential Loyalists
CUST01206,49,4,127545.45,4,5,5,14,Champions
CUST01207,465,3,64172.659999999996,1,4,4,9,Potential Loyalists
CUST01208,535,1,7921.27,1,1,1,3,Needs Attention
CUST01209,6,1,3798.77,5,1,1,7,Potential Loyalists
CUST01210,61,3,50057.619999999995,4,4,4,12,Loyal Customers
CUST01211,100,3,21315.47,4,4,2,10,Loyal Customers
CUST01212,73,4,35859.75,4,5,3,12,Loyal Customers
CUST01213,2,4,58608.62,5,5,4,14,Champions
CUST01214,181,3,98740.36,2,4,5,11,Loyal Customers
CUST01215,50,5,157101.82,4,5,5,14,Champions
CUST01216,86,3,39210.18,4,4,3,11,Loyal Customers
CUST01217,72,4,128492.12000000001,4,5,5,14,Champions
CUST01218,147,2,32425.420000000002,3,3,3,9,Potential Loyalists
CUST01220,40,4,70246.04,5,5,5,15,Champions
CUST01221,177,3,29460.07,2,4,3,9,Potential Loyalists
CUST01222,395,4,30952.46,1,5,3,9,Potential Loyalists
CUST01223,8,2,11779.93,5,3,2,10,Loyal Customers
CUST01224,18,5,34610.18,5,5,3,13,Champions
CUST01225,153,2,25524.94,3,3,3,9,Potential Loyalists
CUST01226,437,2,63195.21,1,3,4,8,Potential Loyalists
CUST01227,47,4,22023.66,5,5,2,12,Loyal Customers
CUST01228,286,2,26917.600000000002,2,3,3,8,Potential Loyalists
CUST01229,290,3,5059.34,2,4,1,7,Potential Loyalists
CUST01230,113,6,69773.25,3,5,5,13,Champions
CUST01231,398,2,104511.51000000001,1,3,5,9,Potential Loyalists
CUST01232,158,4,66089.07,3,5,4,12,Loyal Customers
CUST01233,330,1,16484.04,1,1,2,4,Needs Attention
CUST01234,12,3,17399.120000000003,5,4,2,11,Loyal Customers
CUST01235,91,4,34277.8,4,5,3,12,Loyal Customers
CUST01236,95,2,42788.53,4,3,4,11,Loyal Customers
CUST01237,454,1,32852.2,1,1,3,5,At Risk
CUST01238,23,2,38258.25,5,3,3,11,Loyal Customers
CUST01239,206,2,8687.89,2,3,1,6,At Risk
CUST01240,219,2,82298.92,2,3,5,10,Loyal Customers
CUST01241,64,3,49648.09,4,4,4,12,Loyal Customers
CUST01242,422,3,93106.84,1,4,5,10,Loyal Customers
CUST01243,383,1,26138.66,1,1,3,5,At Risk
CUST01244,447,2,48895.06,1,3,4,8,Potential Loyalists
CUST01245,182,4,53755.65,2,5,4,11,Loyal Customers
CUST01246,220,3,50980.49,2,4,4,10,Loyal Customers
CUST01247,24,7,123600.5,5,5,5,15,Champions
CUST01248,178,1,2891.03,2,1,1,4,Needs Attention
CUST01249,436,1,12029.16,1,1,2,4,Needs Attention
CUST01250,67,3,13721.91,4,4,2,10,Loyal Customers
CUST01251,201,3,8794.75,2,4,1,7,Potential Loyalists
CUST01252,113,2,38906.92,3,3,3,9,Potential Loyalists
CUST01253,79,3,92676.1,4,4,5,13,Champions
CUST01254,100,3,31025.76,4,4,3,11,Loyal Customers
CUST01255,113,2,17835.14,3,3,2,8,Potential Loyalists
CUST01257,139,4,90668.05,3,5,5,13,Champions
CUST01258,16,4,67103.61,5,5,4,14,Champions
CUST01259,74,4,73634.0,4,5,5,14,Champions
CUST01260,67,3,33194.07,4,4,3,11,Loyal Customers
CUST01261,88,3,37144.12,4,4,3,11,Loyal Customers
CUST01262,137,4,69866.28,3,5,5,13,Champions
CUST01265,148,4,83026.18,3,5,5,13,Champions
CUST01266,46,3,9271.65,5,4,1,10,Loyal Customers
CUST01267,21,3,101121.20999999999,5,4,5,14,Champions
CUST01269,196,2,9483.189999999999,2,3,1,6,At Risk
CUST01270,14,5,22471.29,5,5,2,12,Loyal Customers
CUST01271,15,2,30465.38,5,3,3,11,Loyal Customers
CUST01272,129,3,167705.74,3,4,5,12,Loyal Customers
CUST01273,254,3,23165.77,2,4,2,8,Potential Loyalists
CUST01274,56,5,61737.509999999995,4,5,4,13,Champions
CUST01275,219,3,25701.69,2,4,3,9,Potential Loyalists
CUST01276,249,3,10951.06,2,4,1,7,Potential Loyalists
CUST01277,45,2,25029.96,5,3,3,11,Loyal Customers
CUST01278,280,3,111782.70999999999,2,4,5,11,Loyal Customers
CUST01279,31,1,2693.56,5,1,1,7,Potential Loyalists
CUST01281,305,1,22289.2,1,1,2,4,Needs Attention
CUST01282,178,1,2759.79,2,1,1,4,Needs Attention
CUST01283,99,6,30234.79,4,5,3,12,Loyal Customers
CUST01284,162,2,12354.45,3,3,2,8,Potential Loyalists
CUST01285,118,1,28821.88,3,1,3,7,Potential Loyalists
CUST01286,260,4,53563.75,2,5,4,11,Loyal Customers
CUST01289,244,1,6395.1,2,1,1,4,Needs Attention
CUST01290,67,3,104601.73000000001,4,4,5,13,Champions
CUST01292,117,3,91971.54,3,4,5,12,Loyal Customers
CUST01293,36,6,92307.32999999999,5,5,5,15,Champions
CUST01294,72,4,45662.78,4,5,4,13,Champions
CUST01295,145,3,43025.16,3,4,4,11,Loyal Customers
CUST01296,208,3,45550.41,2,4,4,10,Loyal Customers
CUST01297,30,7,104247.46,5,5,5,15,Champions
CUST01298,138,2,52023.399999999994,3,3,4,10,Loyal Customers
CUST01299,188,3,60062.95,2,4,4,10,Loyal Customers
CUST01300,30,3,9797.59,5,4,1,10,Loyal Customers
CUST01301,245,3,21573.91,2,4,2,8,Potential Loyalists
CUST01302,5,3,25594.09,5,4,3,12,Loyal Customers
CUST01303,43,2,7873.02,5,3,1,9,Potential Loyalists
CUST01304,165,2,43430.82,3,3,4,10,Loyal Customers
CUST01305,147,4,86073.42000000001,3,5,5,13,Champions
CUST01306,8,3,29700.440000000002,5,4,3,12,Loyal Customers
CUST01307,77,5,153050.78999999998,4,5,5,14,Champions
CUST01308,296,3,46281.68,2,4,4,10,Loyal Customers
CUST01309,139,3,75771.70999999999,3,4,5,12,Loyal Customers
CUST01310,14,5,164156.35,5,5,5,15,Champions
CUST01312,150,3,19440.31,3,4,2,9,Potential Loyalists
CUST01313,197,2,32495.789999999997,2,3,3,8,Potential Loyalists
CUST01314,110,3,72509.24,3,4,5,12,Loyal Customers
CUST01317,268,2,5561.08,2,3,1,6,At Risk
CUST01318,66,3,12097.25,4,4,2,10,Loyal Customers
CUST01319,486,1,9297.35,1,1,1,3,Needs Attention
CUST01320,186,3,48394.18,2,4,4,10,Loyal Customers
CUST01322,383,2,8297.310000000001,1,3,1,5,At Risk
CUST01323,279,2,15466.14,2,3,2,7,Potential Loyalists
CUST01324,74,4,119114.92,4,5,5,14,Champions
CUST01325,495,1,1294.12,1,1,1,3,Needs Attention
CUST01326,152,2,26432.989999999998,3,3,3,9,Potential Loyalists
CUST01327,28,3,77366.92,5,4,5,14,Champions
CUST01328,3,4,36340.04,5,5,3,13,Champions
CUST01330,242,2,17945.45,2,3,2,7,Potential Loyalists
CUST01331,446,1,2756.08,1,1,1,3,Needs Attention
CUST01332,153,3,39376.149999999994,3,4,3,10,Loyal Customers
CUST01333,123,3,105127.58,3,4,5,12,Loyal Customers
CUST01334,43,4,52880.89,5,5,4,14,Champions
CUST01335,245,2,13438.86,2,3,2,7,Potential Loyalists
CUST01336,380,2,12810.6,1,3,2,6,At Risk
CUST01337,184,4,57609.58,2,5,4,11,Loyal Customers
CUST01338,380,2,20951.77,1,3,2,6,At Risk
CUST01339,131,2,5839.299999999999,3,3,1,7,Potential Loyalists
CUST01340,311,1,8281.58,1,1,1,3,Needs Attention
CUST01342,104,4,40138.55,3,5,4,12,Loyal Customers
CUST01343,284,2,4909.45,2,3,1,6,At Risk
CUST01344,98,1,1839.1,4,1,1,6,At Risk
CUST01345,238,2,107321.22,2,3,5,10,Loyal Customers
CUST01346,495,1,907.74,1,1,1,3,Needs Attention
CUST01347,360,1,1499.23,1,1,1,3,Needs Attention
CUST01348,176,3,23044.6,3,4,2,9,Potential Loyalists
CUST01349,367,2,68177.26,1,3,5,9,Potential Loyalists
CUST01350,12,3,10645.17,5,4,1,10,Loyal Customers
CUST01351,369,2,14928.779999999999,1,3,2,6,At Risk
CUST01352,22,4,35767.86,5,5,3,13,Champions
CUST01353,77,3,54095.94,4,4,4,12,Loyal Customers
CUST01354,36,2,2438.73,5,3,1,9,Potential Loyalists
CUST01355,22,3,32249.5,5,4,3,12,Loyal Customers
CUST01356,391,1,3358.67,1,1,1,3,Needs Attention
CUST01357,245,2,79252.93000000001,2,3,5,10,Loyal Customers
CUST01358,205,3,15054.380000000001,2,4,2,8,Potential Loyalists
CUST01359,398,1,12225.65,1,1,2,4,Needs Attention
CUST01360,118,5,79415.75,3,5,5,13,Champions
CUST01361,353,1,4647.65,1,1,1,3,Needs Attention
CUST01362,89,3,42005.53,4,4,4,12,Loyal Customers
CUST01363,117,1,10501.9,3,1,1,5,At Risk
CUST01364,219,3,31337.97,2,4,3,9,Potential Loyalists
CUST01365,20,2,12752.09,5,3,2,10,Loyal Customers
CUST01366,95,3,80186.52,4,4,5,13,Champions
CUST01367,46,2,10457.83,5,3,1,9,Potential Loyalists
CUST01368,139,4,52461.78,3,5,4,12,Loyal Customers
CUST01369,44,4,128406.45,5,5,5,15,Champions
CUST01370,56,3,30422.18,4,4,3,11,Loyal Customers
CUST01371,115,2,43039.009999999995,3,3,4,10,Loyal Customers
CUST01372,16,6,55990.34,5,5,4,14,Champions
CUST01373,57,5,97764.43000000001,4,5,5,14,Champions
CUST01374,388,2,13593.14,1,3,2,6,At Risk
CUST01375,14,4,23692.02,5,5,2,12,Loyal Customers
CUST01376,4,4,60264.11,5,5,4,14,Champions
CUST01377,134,4,134405.04,3,5,5,13,Champions
CUST01378,426,1,20142.43,1,1,2,4,Needs Attention
CUST01379,52,4,88032.06,4,5,5,14,Champions
CUST01380,513,1,9108.13,1,1,1,3,Needs Attention
CUST01381,80,3,45359.86,4,4,4,12,Loyal Customers
CUST01382,408,2,82180.7,1,3,5,9,Potential Loyalists
CUST01383,316,4,141916.23,1,5,5,11,Loyal Customers
CUST01384,44,3,84683.94,5,4,5,14,Champions
CUST01385,64,2,60111.14,4,3,4,11,Loyal Customers
CUST01386,164,2,27013.11,3,3,3,9,Potential Loyalists
CUST01387,172,2,45618.29,3,3,4,10,Loyal Customers
CUST01388,56,3,35852.11,4,4,3,11,Loyal Customers
CUST01389,444,1,7130.37,1,1,1,3,Needs Attention
CUST01390,264,3,56033.33,2,4,4,10,Loyal Customers
CUST01391,107,3,8176.74,3,4,1,8,Potential Loyalists
CUST01392,54,3,32980.24,4,4,3,11,Loyal Customers
CUST01393,159,1,18799.64,3,1,2,6,At Risk
CUST01394,158,2,22390.98,3,3,2,8,Potential Loyalists
CUST01396,157,1,3518.56,3,1,1,5,At Risk
CUST01398,324,1,6361.93,1,1,1,3,Needs Attention
CUST01399,258,4,39038.56,2,5,3,10,Loyal Customers
CUST01400,413,1,11308.02,1,1,1,3,Needs Attention
CUST01401,158,3,39595.22,3,4,3,10,Loyal Customers
CUST01402,181,2,38918.71000000001,2,3,3,8,Potential Loyalists
CUST01403,176,4,96759.64,3,5,5,13,Champions
CUST01404,33,1,2467.48,5,1,1,7,Potential Loyalists
CUST01405,44,2,15357.18,5,3,2,10,Loyal Customers
CUST01407,118,2,56204.29,3,3,4,10,Loyal Customers
CUST01408,128,4,28871.59,3,5,3,11,Loyal Customers
CUST01409,97,2,23857.940000000002,4,3,2,9,Potential Loyalists
CUST01410,428,4,73661.76000000001,1,5,5,11,Loyal Customers
CUST01411,168,3,56851.01,3,4,4,11,Loyal Customers
CUST01412,490,1,26201.41,1,1,3,5,At Risk
CUST01414,65,3,56075.49,4,4,4,12,Loyal Customers
CUST01415,12,3,25322.45,5,4,3,12,Loyal Customers
CUST01416,203,2,44268.03999999999,2,3,4,9,Potential Loyalists
CUST01417,220,2,38046.76,2,3,3,8,Potential Loyalists
CUST01418,176,3,44000.04,3,4,4,11,Loyal Customers
CUST01419,477,1,22163.79,1,1,2,4,Needs Attention
CUST01420,182,2,70238.57,2,3,5,10,Loyal Customers
CUST01421,5,1,18726.48,5,1,2,8,Potential Loyalists
CUST01422,195,4,39771.88,2,5,3,10,Loyal Customers
CUST01423,238,1,9174.89,2,1,1,4,Needs Attention
CUST01424,270,3,9273.71,2,4,1,7,Potential Loyalists
CUST01426,494,1,2595.61,1,1,1,3,Needs Attention
CUST01427,7,2,22900.59,5,3,2,10,Loyal Customers
CUST01428,520,1,6451.98,1,1,1,3,Needs Attention
CUST01429,67,8,125870.96,4,5,5,14,Champions
CUST01430,82,4,24173.16,4,5,2,11,Loyal Customers
CUST01431,331,2,53531.29,1,3,4,8,Potential Loyalists
CUST01432,117,3,27028.789999999997,3,4,3,10,Loyal Customers
CUST01433,103,3,75788.66,3,4,5,12,Loyal Customers
CUST01434,332,2,60917.909999999996,1,3,4,8,Potential Loyalists
CUST01436,111,5,30847.98,3,5,3,11,Loyal Customers
CUST01437,368,2,11988.460000000001,1,3,2,6,At Risk
CUST01438,8,4,82936.43000000001,5,5,5,15,Champions
CUST01439,246,3,12995.43,2,4,2,8,Potential Loyalists
CUST01440,128,3,35311.3,3,4,3,10,Loyal Customers
CUST01441,125,1,4013.89,3,1,1,5,At Risk
CUST01442,62,2,21369.54,4,3,2,9,Potential Loyalists
CUST01443,362,2,17836.120000000003,1,3,2,6,At Risk
CUST01444,525,2,96177.4,1,3,5,9,Potential Loyalists
CUST01446,76,4,41597.520000000004,4,5,4,13,Champions
CUST01447,440,3,136638.78999999998,1,4,5,10,Loyal Customers
CUST01448,88,2,41610.27,4,3,4,11,Loyal Customers
CUST01449,19,2,13943.46,5,3,2,10,Loyal Customers
CUST01450,162,1,1586.37,3,1,1,5,At Risk
CUST01451,361,2,115504.17000000001,1,3,5,9,Potential Loyalists
CUST01452,173,1,1712.5,3,1,1,5,At Risk
CUST01453,141,1,7788.24,3,1,1,5,At Risk
CUST01455,22,3,45123.33,5,4,4,13,Champions
CUST01456,17,3,44814.51,5,4,4,13,Champions
CUST01457,141,2,32535.71,3,3,3,9,Potential Loyalists
CUST01459,187,3,96131.86,2,4,5,11,Loyal Customers
CUST01460,276,2,25359.23,2,3,3,8,Potential Loyalists
CUST01461,81,2,20336.23,4,3,2,9,Potential Loyalists
CUST01462,21,4,61289.17,5,5,4,14,Champions
CUST01463,168,4,67829.1,3,5,4,12,Loyal Customers
CUST01466,28,2,16781.57,5,3,2,10,Loyal Customers
CUST01467,120,3,46730.6,3,4,4,11,Loyal Customers
CUST01468,135,3,25303.25,3,4,3,10,Loyal Customers
CUST01469,174,3,40571.35,3,4,4,11,Loyal Customers
CUST01470,304,3,33019.31,1,4,3,8,Potential Loyalists
CUST01471,325,2,36505.08,1,3,3,7,Potential Loyalists
CUST01472,7,3,38826.1,5,4,3,12,Loyal Customers
CUST01473,456,1,9029.48,1,1,1,3,Needs Attention
CUST01474,8,3,24874.29,5,4,3,12,Loyal Customers
CUST01475,345,5,103839.58,1,5,5,11,Loyal Customers
CUST01476,193,1,7964.03,2,1,1,4,Needs Attention
CUST01477,483,1,3956.95,1,2,1,4,Needs Attention
CUST01478,12,4,77434.49,5,5,5,15,Champions
CUST01479,277,1,1514.63,2,2,1,5,At Risk
CUST01480,70,2,18668.89,4,3,2,9,Potential Loyalists
CUST01481,516,1,2524.76,1,2,1,4,Needs Attention
CUST01482,20,2,11109.62,5,3,1,9,Potential Loyalists
CUST01483,322,1,6409.37,1,2,1,4,Needs Attention
CUST01484,274,2,37229.16,2,3,3,8,Potential Loyalists
CUST01485,114,5,43565.340000000004,3,5,4,12,Loyal Customers
CUST01486,18,3,38239.6,5,4,3,12,Loyal Customers
CUST01487,54,4,45077.36,4,5,4,13,Champions
CUST01488,319,4,43166.48,1,5,4,10,Loyal Customers
CUST01489,174,1,6104.04,3,2,1,6,At Risk
CUST01492,536,1,2696.57,1,2,1,4,Needs Attention
CUST01493,193,2,80848.05,2,3,5,10,Loyal Customers
CUST01494,170,3,88172.73,3,4,5,12,Loyal Customers
CUST01495,54,2,17910.07,4,3,2,9,Potential Loyalists
CUST01496,68,4,173878.41999999998,4,5,5,14,Champions
CUST01497,349,3,84517.67,1,4,5,10,Loyal Customers
CUST01498,69,4,26379.16,4,5,3,12,Loyal Customers
CUST01499,504,1,42272.07,1,2,4,7,Potential Loyalists
CUST01500,54,2,97812.1,4,3,5,12,Loyal Customers
CUST01501,30,7,35062.56,5,5,3,13,Champions
CUST01504,98,3,45119.08,4,4,4,12,Loyal Customers
CUST01505,105,1,3985.52,3,2,1,6,At Risk
